layer,phase_id,phase_label,event_id,event_name,event_date,event_week,event_family,event_anchor,expected_direction,hypothesis,source_url,window,pre_start,pre_end_exclusive,post_start,post_end_exclusive,n_obs_pre,n_obs_post,wallet_pct_shift_during_same_window,pre_window_truncated,post_window_truncated,post_window_crosses_luna,analysis_universe,analysis_universe_label,cat_clean,semantic_within_cat,subcat_key,subcat_label,pre_sales_sum,pre_count_sum,pre_user_weeks_sum,pre_source_rows,post_sales_sum,post_count_sum,post_user_weeks_sum,post_source_rows,support_ok,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,share_of_wallet_pct_change,sales_per_active_user_pre,sales_per_active_user_post,sales_per_active_user_diff,sales_per_active_user_pct_change,count_per_active_user_pre,count_per_active_user_post,count_per_active_user_diff,count_per_active_user_pct_change,active_subcat_user_proxy_pre,active_subcat_user_proxy_post,active_subcat_user_proxy_diff,active_subcat_user_proxy_pct_change
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,1,1,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Entertainment & Recreation,entertainment_recreation_misc_crypto_swyftx,Entertainment & Recreation :: entertainment_recreation_misc_crypto_swyftx,Entertainment & Recreation: entertainment recreation misc crypto swyftx,1445.51,2.0,2.0,1,201.21,1.0,1.0,1,False,2.2628393410622383e-06,3.052212282778217e-07,-1.9576181127844166e-06,-0.8651158203151345,0.0063200258832891015,0.0008645009387876106,-0.005455524944501491,-0.8632124369817133,8.744354426173602e-06,4.296510803576416e-06,-4.447843622597186e-06,-0.5086531727584029,8.744354426173602e-06,4.296510803576416e-06,-4.447843622597186e-06,-0.5086531727584029
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,0,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Groceries,groceries_misc_crypto_binance,Groceries :: groceries_misc_crypto_binance,Groceries: groceries misc crypto binance,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,0,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Groceries,groceries_misc_crypto_coinbase,Groceries :: groceries_misc_crypto_coinbase,Groceries: groceries misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,0,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Groceries,groceries_misc_crypto_coinjar,Groceries :: groceries_misc_crypto_coinjar,Groceries: groceries misc crypto coinjar,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,0,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Groceries,groceries_misc_crypto_coinspot,Groceries :: groceries_misc_crypto_coinspot,Groceries: groceries misc crypto coinspot,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,0,1,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Groceries,groceries_misc_crypto_swyftx,Groceries :: groceries_misc_crypto_swyftx,Groceries: groceries misc crypto swyftx,0.0,0.0,0.0,0,500.0,1.0,1.0,1,False,,7.58464361308637e-07,,,,0.0021482554017882077,,,,4.296510803576416e-06,,,,4.296510803576416e-06,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,0,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Healthcare & Medical,healthcare_medical_misc_crypto_binance,Healthcare & Medical :: healthcare_medical_misc_crypto_binance,Healthcare & Medical: healthcare medical misc crypto binance,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,0,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Healthcare & Medical,healthcare_medical_misc_crypto_coinbase,Healthcare & Medical :: healthcare_medical_misc_crypto_coinbase,Healthcare & Medical: healthcare medical misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,2,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Healthcare & Medical,healthcare_medical_misc_crypto_coinjar,Healthcare & Medical :: healthcare_medical_misc_crypto_coinjar,Healthcare & Medical: healthcare medical misc crypto coinjar,200.0,2.0,2.0,2,0.0,0.0,0.0,0,False,1.646468576079643e-07,,,,0.0004382288302589363,,,,4.382288302589363e-06,,,,4.382288302589363e-06,,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,0,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Healthcare & Medical,healthcare_medical_misc_crypto_coinspot,Healthcare & Medical :: healthcare_medical_misc_crypto_coinspot,Healthcare & Medical: healthcare medical misc crypto coinspot,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,0,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Healthcare & Medical,healthcare_medical_misc_crypto_independent_reserve,Healthcare & Medical :: healthcare_medical_misc_crypto_independent_reserve,Healthcare & Medical: healthcare medical misc crypto independent reserve,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,1,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Healthcare & Medical,healthcare_medical_misc_crypto_swyftx,Healthcare & Medical :: healthcare_medical_misc_crypto_swyftx,Healthcare & Medical: healthcare medical misc crypto swyftx,1000.0,1.0,1.0,1,0.0,0.0,0.0,0,False,1.7275108728099638e-06,,,,0.004392399392091924,,,,4.392399392091924e-06,,,,4.392399392091924e-06,,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,0,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Home Improvement,home_improvement_misc_crypto_binance,Home Improvement :: home_improvement_misc_crypto_binance,Home Improvement: home improvement misc crypto binance,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,0,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Home Improvement,home_improvement_misc_crypto_coinbase,Home Improvement :: home_improvement_misc_crypto_coinbase,Home Improvement: home improvement misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,1,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Home Improvement,home_improvement_misc_crypto_coinspot,Home Improvement :: home_improvement_misc_crypto_coinspot,Home Improvement: home improvement misc crypto coinspot,589.0,1.0,1.0,1,0.0,0.0,0.0,0,False,1.0175039040850688e-06,,,,0.002587123241942143,,,,4.392399392091924e-06,,,,4.392399392091924e-06,,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,0,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Home Improvement,home_improvement_misc_crypto_swyftx,Home Improvement :: home_improvement_misc_crypto_swyftx,Home Improvement: home improvement misc crypto swyftx,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_2w,Treasury crypto CASSPr licensing consultation +/-2w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,2,2022-03-07,2022-03-21,2022-03-21,2022-04-04,0,0,0.0363765285045368,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Insurance,insurance_misc_crypto_binance,Insurance :: insurance_misc_crypto_binance,Insurance: insurance misc crypto binance,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
